Timestamp,Receiver,Signal,Station.name,Latitude,Longitude
2022/11/06 11:08,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 11:10,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 11:12,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 11:14,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 11:16,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 11:17,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 11:19,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 11:21,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 11:23,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 11:28,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 11:32,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 11:36,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 11:37,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 11:39,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 11:42,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 11:44,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 11:45,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 11:48,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 11:52,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 11:54,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 11:55,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 11:58,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 12:00,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 12:01,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 12:03,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 12:05,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 12:07,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 12:09,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 12:11,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 12:13,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 12:16,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 12:18,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 12:21,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 12:26,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 12:27,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 12:33,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 12:34,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 12:35,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 12:43,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 12:50,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 12:55,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 12:56,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 13:00,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 13:02,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 13:04,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 13:09,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 13:11,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 13:13,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 13:15,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 13:16,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 13:18,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 13:20,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 13:22,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 13:23,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 13:25,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 13:27,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 13:28,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 13:30,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 13:33,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 13:35,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 13:37,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 13:41,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 13:42,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 13:46,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 13:48,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 13:49,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 13:51,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 13:53,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 13:55,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 13:57,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 13:58,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 14:00,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 14:05,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 14:07,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 14:09,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 14:11,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 14:12,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 14:15,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 14:17,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 14:19,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 14:21,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 14:22,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 14:24,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 14:25,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 14:29,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 14:30,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 14:31,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 14:33,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 14:34,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 14:36,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 14:38,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 14:39,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 14:41,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 14:42,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 14:46,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 14:48,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 14:51,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 14:53,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 14:56,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 14:59,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 15:01,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 15:09,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 15:10,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 15:12,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 15:13,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 15:15,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 15:17,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 15:19,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 15:23,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 15:25,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 15:28,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 15:30,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 15:32,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 15:34,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 15:35,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 15:37,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 15:39,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 15:41,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 15:43,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 15:46,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 15:48,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 15:50,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 15:52,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 15:56,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 15:58,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 16:00,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 16:02,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 16:03,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 16:06,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 16:08,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 16:09,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 16:11,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 16:12,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 16:13,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 16:15,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 16:17,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 16:18,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 16:20,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 16:22,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 16:23,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 16:25,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 16:26,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 16:28,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 16:29,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 16:31,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 16:33,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 16:35,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 16:37,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 16:39,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 16:40,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 16:42,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 16:44,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 16:46,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 16:48,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 16:49,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 16:55,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 16:57,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 17:00,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 17:02,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 17:04,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 17:06,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 17:07,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 17:09,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 17:13,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 17:17,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 17:19,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 17:23,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 17:25,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 17:27,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 17:29,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 17:30,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 17:32,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 17:34,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 17:47,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 17:52,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 17:54,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 18:07,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 18:11,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 18:13,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 18:14,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 18:16,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 18:19,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 18:21,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 18:23,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 18:26,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 18:28,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 18:30,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 18:32,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 18:34,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 18:35,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 18:37,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 18:39,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 18:41,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 18:43,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 18:44,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 18:46,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 18:47,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 18:49,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 18:51,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 18:52,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 18:54,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 18:55,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 18:57,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 18:58,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 18:59,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 19:01,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 19:03,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 19:05,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 19:07,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 19:09,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 19:11,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 19:13,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 19:15,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 19:17,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 19:21,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 19:24,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 19:31,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 19:33,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 19:35,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 19:36,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 19:38,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 19:39,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 19:41,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 19:44,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 19:47,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 19:53,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 19:55,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 19:56,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 19:58,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 20:04,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 20:06,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 20:08,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 20:09,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 20:12,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 20:22,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 20:28,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 20:41,VR2W-126438,A69-1602-14010,Mutiaur 2,7.27534,134.1874
2022/11/06 21:07,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 21:08,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 21:14,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 21:16,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 21:19,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 21:21,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 21:23,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 21:26,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 21:29,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 21:32,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 21:34,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 21:43,VR2W-126443,A69-1602-14010,Mutiaur 6,7.27462,134.1895
2022/11/06 22:30,VR2W-126438,A69-1602-14010,Mutiaur 2,7.27534,134.1874
2022/11/06 22:32,VR2W-126438,A69-1602-14010,Mutiaur 2,7.27534,134.1874
2022/11/06 22:33,VR2W-126438,A69-1602-14010,Mutiaur 2,7.27534,134.1874
2022/11/06 22:35,VR2W-126438,A69-1602-14010,Mutiaur 2,7.27534,134.1874
2022/11/06 22:37,VR2W-126438,A69-1602-14010,Mutiaur 2,7.27534,134.1874
2022/11/06 22:39,VR2W-126438,A69-1602-14010,Mutiaur 2,7.27534,134.1874
2022/11/06 22:41,VR2W-126438,A69-1602-14010,Mutiaur 2,7.27534,134.1874
2022/11/06 22:45,VR2Tx-487134,A69-1602-14010,MUtiaur 1,7.27628,134.1863
2022/11/06 22:46,VR2Tx-487134,A69-1602-14010,MUtiaur 1,7.27628,134.1863
2022/11/06 22:48,VR2Tx-487134,A69-1602-14010,MUtiaur 1,7.27628,134.1863
2022/11/06 22:51,VR2Tx-487134,A69-1602-14010,MUtiaur 1,7.27628,134.1863
2022/11/07 01:20,VR2W-126438,A69-1602-14010,Mutiaur 2,7.27534,134.1874
2022/11/07 01:22,VR2W-126438,A69-1602-14010,Mutiaur 2,7.27534,134.1874
2022/11/07 01:24,VR2W-126438,A69-1602-14010,Mutiaur 2,7.27534,134.1874
2022/11/07 01:25,VR2W-126438,A69-1602-14010,Mutiaur 2,7.27534,134.1874
2022/11/07 01:27,VR2W-126438,A69-1602-14010,Mutiaur 2,7.27534,134.1874
2022/11/07 01:29,VR2W-126438,A69-1602-14010,Mutiaur 2,7.27534,134.1874
2022/11/07 01:31,VR2W-126438,A69-1602-14010,Mutiaur 2,7.27534,134.1874
2022/11/07 01:33,VR2W-126438,A69-1602-14010,Mutiaur 2,7.27534,134.1874
2022/11/07 01:35,VR2W-126438,A69-1602-14010,Mutiaur 2,7.27534,134.1874
2022/11/07 01:37,VR2W-126438,A69-1602-14010,Mutiaur 2,7.27534,134.1874
2022/11/07 01:39,VR2W-126438,A69-1602-14010,Mutiaur 2,7.27534,134.1874
2022/11/07 01:43,VR2W-126438,A69-1602-14010,Mutiaur 2,7.27534,134.1874
2022/11/07 01:44,VR2W-126438,A69-1602-14010,Mutiaur 2,7.27534,134.1874
2022/11/07 01:46,VR2W-126438,A69-1602-14010,Mutiaur 2,7.27534,134.1874
2022/11/07 01:48,VR2W-126438,A69-1602-14010,Mutiaur 2,7.27534,134.1874
2022/11/07 01:50,VR2W-126438,A69-1602-14010,Mutiaur 2,7.27534,134.1874
2022/11/07 01:52,VR2W-126438,A69-1602-14010,Mutiaur 2,7.27534,134.1874
2022/11/07 01:54,VR2W-126438,A69-1602-14010,Mutiaur 2,7.27534,134.1874
2022/11/07 01:56,VR2W-126438,A69-1602-14010,Mutiaur 2,7.27534,134.1874
2022/11/07 01:58,VR2W-126438,A69-1602-14010,Mutiaur 2,7.27534,134.1874
2022/11/07 02:00,VR2W-126438,A69-1602-14010,Mutiaur 2,7.27534,134.1874
2022/11/07 02:02,VR2W-126438,A69-1602-14010,Mutiaur 2,7.27534,134.1874
2022/11/07 02:03,VR2W-126438,A69-1602-14010,Mutiaur 2,7.27534,134.1874
2022/11/07 02:05,VR2W-126438,A69-1602-14010,Mutiaur 2,7.27534,134.1874
2022/11/07 02:07,VR2W-126438,A69-1602-14010,Mutiaur 2,7.27534,134.1874
2022/11/07 02:09,VR2W-126438,A69-1602-14010,Mutiaur 2,7.27534,134.1874
2022/11/07 02:10,VR2W-126438,A69-1602-14010,Mutiaur 2,7.27534,134.1874
2022/11/07 02:12,VR2W-126438,A69-1602-14010,Mutiaur 2,7.27534,134.1874
2022/11/07 02:13,VR2W-126438,A69-1602-14010,Mutiaur 2,7.27534,134.1874
2022/11/07 02:15,VR2W-126438,A69-1602-14010,Mutiaur 2,7.27534,134.1874
2022/11/07 02:19,VR2W-126438,A69-1602-14010,Mutiaur 2,7.27534,134.1874
2022/11/07 02:20,VR2W-126438,A69-1602-14010,Mutiaur 2,7.27534,134.1874
2022/11/07 02:21,VR2W-126438,A69-1602-14010,Mutiaur 2,7.27534,134.1874
2022/11/07 02:25,VR2W-126438,A69-1602-14010,Mutiaur 2,7.27534,134.1874
2022/11/07 02:28,VR2W-126438,A69-1602-14010,Mutiaur 2,7.27534,134.1874
2022/11/07 02:30,VR2W-126438,A69-1602-14010,Mutiaur 2,7.27534,134.1874
2022/11/07 02:31,VR2W-126438,A69-1602-14010,Mutiaur 2,7.27534,134.1874
